,Index,Bond length 1,Bond length 2,Length 3,Bond name,Bond Angle
548,82 68 76,1.5773659723444795,1.597579641776407,2.5570621528375925,O-Si-O,1.872628673709153
552,67 70 55,1.6238207003396983,1.6225675641574226,2.679686255515,O-Si-O,1.9419487271598306
553,69 70 55,1.6109008238691955,1.6225675641574226,2.6771708865704347,O-Si-O,1.950898609321444
554,74 70 55,1.610541110121917,1.6225675641574226,2.6187241985692773,O-Si-O,1.8881952401784072
556,69 70 67,1.6109008238691955,1.6238207003396983,2.6008331231717863,O-Si-O,1.8680935438828867
557,74 70 67,1.610541110121917,1.6238207003396983,2.7329471960024097,O-Si-O,2.0130172952207865
560,74 70 69,1.610541110121917,1.6109008238691955,2.5211227825798224,O-Si-O,1.7976851784838765
564,57 75 54,1.5854671109615652,1.5980277133562864,2.644756524542683,O-Si-O,1.9609739208991572
565,73 75 54,1.6029382747922778,1.5980277133562864,2.5840253658376064,O-Si-O,1.8790021136348647
566,99 75 54,1.6022452472098065,1.5980277133562864,2.5465156122388235,O-Si-O,1.840383771299129
568,73 75 57,1.6029382747922778,1.5854671109615652,2.6158036556099056,O-Si-O,1.924238883449282
569,99 75 57,1.6022452472098065,1.5854671109615652,2.646293348903679,O-Si-O,1.9587504140617167
572,99 75 73,1.6022452472098065,1.6029382747922778,2.6038934813151795,O-Si-O,1.8965151634119606
576,73 77 26,1.6133013787458534,1.5884342784084373,2.614240406120551,O-Si-O,1.9106275723405541
577,76 77 26,1.5972881326045496,1.5884342784084373,2.688905481861015,O-Si-O,2.0095733237693345
578,101 77 26,1.6053650403692683,1.5884342784084373,2.571710648468427,O-Si-O,1.8720716104121418
580,76 77 73,1.5972881326045496,1.6133013787458534,2.555560705324473,O-Si-O,1.8412262837689473
581,101 77 73,1.6053650403692683,1.6133013787458534,2.6273326090464657,O-Si-O,1.909878427291256
584,101 77 76,1.6053650403692683,1.5972881326045496,2.623009537837989,O-Si-O,1.9193674814536146
588,105 80 74,1.6307035342481844,1.6078829509846462,2.7793420951261987,O-Si-O,2.0634602882087716
589,186 80 74,1.6135138021406057,1.6078829509846462,2.5606074611615375,O-Si-O,1.8376004659745293
590,199 80 74,1.6054828478489107,1.6078829509846462,2.557116696050402,O-Si-O,1.8405726061515149
592,186 80 105,1.6135138021406057,1.6307035342481844,2.6197572930142012,O-Si-O,1.8798366160445268
593,199 80 105,1.6054828478489107,1.6307035342481844,2.554541118683579,O-Si-O,1.8195096325480222
596,199 80 186,1.6054828478489107,1.6135138021406057,2.7367155222153032,O-Si-O,2.0326372756539373
600,58 81 56,1.608750000707658,1.5912264097629487,2.668947823951626,O-Si-O,1.9728057630057898
601,79 81 56,1.6111632027255,1.5912264097629487,2.5255155868490777,O-Si-O,1.8171404494519476
602,177 81 56,1.6038636754827862,1.5912264097629487,2.6111516873979235,O-Si-O,1.913195777845286
604,79 81 58,1.6111632027255,1.608750000707658,2.629705258502908,O-Si-O,1.9113399884680655
605,177 81 58,1.6038636754827862,1.608750000707658,2.5598695068080506,O-Si-O,1.8440203398045458
608,177 81 79,1.6038636754827862,1.6111632027255,2.7134078149406373,O-Si-O,2.0093057780649763
612,71 83 57,1.6218547343407006,1.5989787857456932,2.5387705146557695,O-Si-O,1.8158284563736318
613,173 83 57,1.5949542887397965,1.5989787857456932,2.6263817415463464,O-Si-O,1.9308927155496063
614,186 83 57,1.6226854093264402,1.5989787857456932,2.6192388594874196,O-Si-O,1.89856088365442
616,173 83 71,1.5949542887397965,1.6218547343407006,2.747671398689678,O-Si-O,2.0478262551546873
617,186 83 71,1.6226854093264402,1.6218547343407006,2.6837605088281857,O-Si-O,1.9480773732228511
620,186 83 173,1.6226854093264402,1.5949542887397965,2.541498732675419,O-Si-O,1.8211177232357127
624,92 85 51,1.6164229692593004,1.626364306482665,2.5992072243155118,O-Si-O,1.8597085702827783
625,106 85 51,1.6140321351709566,1.626364306482665,2.6598680295629302,O-Si-O,1.9257729592134194
626,201 85 51,1.6304220406487597,1.626364306482665,2.8380679549760557,O-Si-O,2.1162276017209303
628,106 85 92,1.6140321351709566,1.6164229692593004,2.7080885802086105,O-Si-O,1.9883127234494467
629,201 85 92,1.6304220406487597,1.6164229692593004,2.605498044211725,O-Si-O,1.862835095073869
632,201 85 106,1.6304220406487597,1.6140321351709566,2.4520013347274547,O-Si-O,1.7135799724147223
636,104 86 99,1.6051571745531577,1.5923040618247564,2.5744535419692296,O-Si-O,1.871863380035837
637,105 86 99,1.6107353912081765,1.5923040618247564,2.5302996999081353,O-Si-O,1.8214889587071506
638,108 86 99,1.629266718517483,1.5923040618247564,2.6736755431202037,O-Si-O,1.957872893447715
640,105 86 104,1.6107353912081765,1.6051571745531577,2.6564445046304033,O-Si-O,1.9440752889976725
641,108 86 104,1.629266718517483,1.6051571745531577,2.6018025969243235,O-Si-O,1.869321939353553
644,108 86 105,1.629266718517483,1.6107353912081765,2.723453594604872,O-Si-O,1.996653843790528
648,79 87 72,1.6199695398616896,1.6425804914619917,2.6865348930321136,O-Si-O,1.9348839070605055
649,94 87 72,1.6668726068791107,1.6425804914619917,2.81663980040234,O-Si-O,2.0360795772446125
650,102 87 72,1.6061690311640946,1.6425804914619917,2.594663472826793,O-Si-O,1.8500533114983435
652,94 87 79,1.6668726068791107,1.6199695398616896,2.6432940863222383,O-Si-O,1.8685219844821068
653,102 87 79,1.6061690311640946,1.6199695398616896,2.5640755744961434,O-Si-O,1.8372812867802
656,102 87 94,1.6061690311640946,1.6668726068791107,2.68864638331915,O-Si-O,1.927665894472141
660,102 88 95,1.6028746442569706,1.63626247762701,2.6905068098650404,O-Si-O,1.9603854808975663
661,103 88 95,1.6235058801975821,1.63626247762701,2.649601237552596,O-Si-O,1.8979390897447863
662,107 88 95,1.5925456446899584,1.63626247762701,2.6739261653357858,O-Si-O,1.9514614466896667
664,103 88 102,1.6235058801975821,1.6028746442569706,2.715153953173926,O-Si-O,2.0002587227403095
665,107 88 102,1.5925456446899584,1.6028746442569706,2.4927439969163405,O-Si-O,1.7896395157772094
668,107 88 103,1.5925456446899584,1.6235058801975821,2.57845410571693,O-Si-O,1.8603502533196967
672,104 90 93,1.614743042422612,1.6179700202059797,2.6309549533455603,O-Si-O,1.9015061607233597
673,106 90 93,1.5966998948457407,1.6179700202059797,2.7266091004349082,O-Si-O,2.0250412069724986
674,107 90 93,1.5870533458954321,1.6179700202059797,2.622252821277376,O-Si-O,1.9163754258201826
676,106 90 104,1.5966998948457407,1.614743042422612,2.5805271703642982,O-Si-O,1.8664184153041572
677,107 90 104,1.5870533458954321,1.614743042422612,2.600221977095447,O-Si-O,1.8954764584723223
680,107 90 106,1.5870533458954321,1.5966998948457407,2.547305231888167,O-Si-O,1.8549004443275487
684,89 96 47,1.6403311224672308,1.6186316086376362,2.810785161515969,O-Si-O,2.080267307959318
685,101 96 47,1.5946995298337647,1.6186316086376362,2.5454834292881707,O-Si-O,1.8286486717326023
686,103 96 47,1.6161520299654664,1.6186316086376362,2.625887577723121,O-Si-O,1.8943394952812205
688,101 96 89,1.5946995298337647,1.6403311224672308,2.551596292947666,O-Si-O,1.8173563158548909
689,103 96 89,1.6161520299654664,1.6403311224672308,2.625998186655898,O-Si-O,1.876006678923372
692,103 96 101,1.6161520299654664,1.5946995298337647,2.674270387543078,O-Si-O,1.9685710845443365
696,97 100 95,1.6269157095687314,1.6360909604223606,2.5764220823425767,O-Si-O,1.820259638527733
697,98 100 95,1.6364735918302602,1.6360909604223606,2.8197339074866528,O-Si-O,2.0769380206682633
698,188 100 95,1.6391739730860089,1.6360909604223606,2.5412716722828184,O-Si-O,1.7762740532730057
700,98 100 97,1.6364735918302602,1.6269157095687314,2.680616218052393,O-Si-O,1.9277900181628445
701,188 100 97,1.6391739730860089,1.6269157095687314,2.7864829822205213,O-Si-O,2.0440014953389785
704,188 100 98,1.6391739730860089,1.6364735918302602,2.5910256477318714,O-Si-O,1.8248714274098672
708,111 110 109,1.6485663611522168,1.5729654717571397,2.656844101807776,O-Si-O,1.9390166495324452
709,113 110 109,1.6604748343231899,1.5729654717571397,2.6411076772700817,O-Si-O,1.9112031071528803
710,118 110 109,1.6443111916911088,1.5729654717571397,2.7340856066729406,O-Si-O,2.0309581287961955
712,113 110 111,1.6604748343231899,1.6485663611522168,2.737895189495496,O-Si-O,1.948909793286321
713,118 110 111,1.6443111916911088,1.6485663611522168,2.6398414316865506,O-Si-O,1.8602071643227658
716,118 110 113,1.6443111916911088,1.6604748343231899,2.5549214749221987,O-Si-O,1.7674003642317697
720,116 112 109,1.6783927731167623,1.8235989671672497,2.521748036652135,O-Si-O,1.6062035646243409
721,120 112 109,1.6469833329144858,1.8235989671672497,2.4725018770093916,O-Si-O,1.5833153510872404
722,158 112 109,1.88438849047927,1.8235989671672497,3.704002008552188,O-Si-O,3.0488431021748346
724,120 112 116,1.6469833329144858,1.6783927731167623,2.7605372046293715,O-Si-O,1.9586677735033842
725,158 112 116,1.88438849047927,1.6783927731167623,2.5528761896425576,O-Si-O,1.594394254396978
728,158 112 120,1.88438849047927,1.6469833329144858,2.5413090010776926,O-Si-O,1.602181181704499
732,116 115 114,1.5894971776026385,1.6286265629443768,2.6241647789619846,O-Si-O,1.9068492241853146
733,131 115 114,1.6126816664612427,1.6286265629443768,2.6136553412547157,O-Si-O,1.8759188446139945
734,160 115 114,1.641548500316426,1.6286265629443768,2.7320649826867203,O-Si-O,1.9778888490748412
736,131 115 116,1.6126816664612427,1.5894971776026385,2.6095040173429513,O-Si-O,1.9051282389586879
737,160 115 116,1.641548500316426,1.5894971776026385,2.7054587523379086,O-Si-O,1.9846006165206707
740,160 115 131,1.641548500316426,1.6126816664612427,2.556281400425438,O-Si-O,1.8070283323647789
744,114 117 111,1.616073134336774,1.6118385124800387,2.6412655864248995,O-Si-O,1.9167481321829614
745,119 117 111,1.6580538592777003,1.6118385124800387,2.7030875778743533,O-Si-O,1.946153992642536
746,129 117 111,1.6251279476199696,1.6118385124800387,2.6465159391497726,O-Si-O,1.9144190305860105
748,119 117 114,1.6580538592777003,1.616073134336774,2.731751487834335,O-Si-O,1.9737783471643449
749,129 117 114,1.6251279476199696,1.616073134336774,2.5422036066032594,O-Si-O,1.8032567024604578
752,129 117 119,1.6251279476199696,1.6580538592777003,2.6742810568246824,O-Si-O,1.9037980133749413
756,113 121 22,1.6138551393017166,1.624037815328786,2.702667377128006,O-Si-O,1.9751669826255414
757,136 121 22,1.6180594665819237,1.624037815328786,2.648211710239583,O-Si-O,1.9117535692841963
758,159 121 22,1.5751784643662838,1.624037815328786,2.6467685753136303,O-Si-O,1.9484734034613835
760,136 121 113,1.6180594665819237,1.6138551393017166,2.7018825311453702,O-Si-O,1.9799063654228357
761,159 121 113,1.5751784643662838,1.6138551393017166,2.571929054294245,O-Si-O,1.8762803185706318
764,159 121 136,1.5751784643662838,1.6180594665819237,2.4623626419395914,O-Si-O,1.7610409659724957
768,126 123 122,1.638098523224906,1.6295087324269142,2.7410765854733308,O-Si-O,1.9903796752622083
769,162 123 122,1.616673103291936,1.6295087324269142,2.6261944620808815,O-Si-O,1.8849213718714417
770,183 123 122,1.6398734169090907,1.6295087324269142,2.542818203854504,O-Si-O,1.7822032393176666
772,162 123 126,1.616673103291936,1.638098523224906,2.5637455535987734,O-Si-O,1.8140614008625384
773,183 123 126,1.6398734169090907,1.638098523224906,2.8526691107151465,O-Si-O,2.1114363987055964
776,183 123 162,1.6398734169090907,1.616673103291936,2.6208860826792377,O-Si-O,1.8706574828245344
780,124 125 120,1.6310191360306452,1.5591542645192331,2.5661428249842695,O-Si-O,1.8689202191189853
781,134 125 120,1.6424806983141234,1.5591542645192331,2.7368501349110037,O-Si-O,2.0500306731985805
782,148 125 120,1.6228140113473355,1.5591542645192331,2.5841815717033447,O-Si-O,1.8953096162727547
784,134 125 124,1.6424806983141234,1.6310191360306452,2.5419820426905018,O-Si-O,1.7782804023548335
785,148 125 124,1.6228140113473355,1.6310191360306452,2.769935879682613,O-Si-O,2.0368509181877408
788,148 125 134,1.6228140113473355,1.6424806983141234,2.5982901952425377,O-Si-O,1.8403934741774053
792,119 127 7,1.6277105654167185,1.6385892430974696,2.6824894334460443,O-Si-O,1.9272327379103222
793,126 127 7,1.6541505563532344,1.6385892430974696,2.6774633553460414,O-Si-O,1.8990421865601592
794,130 127 7,1.6466811558661798,1.6385892430974696,2.5437738709177373,O-Si-O,1.771200826899462
796,126 127 119,1.6541505563532344,1.6277105654167185,2.7209716998254705,O-Si-O,1.9549271875644425
797,130 127 119,1.6466811558661798,1.6277105654167185,2.7423538349207277,O-Si-O,1.9854187740126892
800,130 127 126,1.6466811558661798,1.6541505563532344,2.7004708654361793,O-Si-O,1.9162586850562546
804,124 133 122,1.5974775903028062,1.6222038526260434,2.5712948713851955,O-Si-O,1.849945663998665
805,128 133 122,1.6399082261021134,1.6222038526260434,2.579485948753523,O-Si-O,1.8240144558843503
806,137 133 122,1.6246297163253085,1.6222038526260434,2.760477712965419,O-Si-O,2.032752983132215
808,128 133 124,1.6399082261021134,1.5974775903028062,2.7751994306075036,O-Si-O,2.0596470376011444
809,137 133 124,1.6246297163253085,1.5974775903028062,2.5666329980096143,O-Si-O,1.8431453430705986
812,137 133 128,1.6246297163253085,1.6399082261021134,2.621000162557999,O-Si-O,1.8641721792708377
816,135 138 129,1.5951653872644147,1.5966223841229183,2.5846606103286165,O-Si-O,1.8875696792794616
817,141 138 129,1.6161152122709295,1.5966223841229183,2.665783792113502,O-Si-O,1.9573109429868225
818,145 138 129,1.6202120732285057,1.5966223841229183,2.6612921774927107,O-Si-O,1.948537479452483
820,141 138 135,1.6161152122709295,1.5951653872644147,2.5693905487176543,O-Si-O,1.8549385578341135
821,145 138 135,1.6202120732285057,1.5951653872644147,2.5821776413117266,O-Si-O,1.8648185954145509
824,145 138 141,1.6202120732285057,1.6161152122709295,2.6739790278862934,O-Si-O,1.944794291891481
828,143 140 137,1.5994053067232825,1.6255956859490672,2.7158546147872746,O-Si-O,2.0023817254564795
829,149 140 137,1.600042539968093,1.6255956859490672,2.664168217698194,O-Si-O,1.943675306242891
830,152 140 137,1.6114491270548807,1.6255956859490672,2.5822450709782045,O-Si-O,1.8469845656749637
832,149 140 143,1.600042539968093,1.5994053067232825,2.599489454781746,O-Si-O,1.8967892521848344
833,152 140 143,1.6114491270548807,1.5994053067232825,2.5954958208160126,O-Si-O,1.882679331689963
836,152 140 149,1.6114491270548807,1.600042539968093,2.5998463533653586,O-Si-O,1.8867434408635528
840,141 142 139,1.6186836766061168,1.6256921144391536,2.685402909467011,O-Si-O,1.9500264320933949
841,143 142 139,1.6195655129374482,1.6256921144391536,2.6238254415788984,O-Si-O,1.8832312210053082
842,146 142 139,1.6111042854094142,1.6256921144391536,2.7342886342054813,O-Si-O,2.0121884524766824
844,143 142 141,1.6195655129374482,1.6186836766061168,2.7039094849024834,O-Si-O,1.9762334335576537
845,146 142 141,1.6111042854094142,1.6186836766061168,2.531802486813417,O-Si-O,1.8018123800549155
848,146 142 143,1.6111042854094142,1.6195655129374482,2.569811659358883,O-Si-O,1.8394691496784406
852,146 147 144,1.620742709419741,1.6255992696974058,2.7511261938816647,O-Si-O,2.0223411342464335
853,148 147 144,1.5936369474794874,1.6255992696974058,2.4932696184149674,O-Si-O,1.7717397434514752
854,150 147 144,1.620498178634236,1.6255992696974058,2.698838847021677,O-Si-O,1.9632802494575032
856,148 147 146,1.5936369474794874,1.620742709419741,2.628808153826302,O-Si-O,1.9152012607412778
857,150 147 146,1.620498178634236,1.620742709419741,2.4684591405015053,O-Si-O,1.7314904235182023
860,150 147 148,1.620498178634236,1.5936369474794874,2.7664678811453336,O-Si-O,2.0733202383285536
864,145 151 48,1.6138199961793933,1.6043521712098254,2.65876985971328,O-Si-O,1.9445592509126577
865,153 151 48,1.622780423463105,1.6043521712098254,2.5977908198867166,O-Si-O,1.8712737123925975
866,155 151 48,1.587879016148726,1.6043521712098254,2.5773776608822985,O-Si-O,1.8794128677391808
868,153 151 145,1.622780423463105,1.6138199961793933,2.681802977647242,O-Si-O,1.9531507670863066
869,155 151 145,1.587879016148726,1.6138199961793933,2.594747002551208,O-Si-O,1.889717696922558
872,155 151 153,1.587879016148726,1.622780423463105,2.634446658048035,O-Si-O,1.924597562380595
876,136 154 45,1.5987002413954199,1.621503650673602,2.5296713725676385,O-Si-O,1.8071697445808343
877,139 154 45,1.6237444000820744,1.621503650673602,2.655854865082857,O-Si-O,1.9171817877996848
878,189 154 45,1.6438860810237432,1.621503650673602,2.6998628852808193,O-Si-O,1.946799601679045
880,139 154 136,1.6237444000820744,1.5987002413954199,2.645620241307032,O-Si-O,1.9262712984223025
881,189 154 136,1.6438860810237432,1.5987002413954199,2.646024151356092,O-Si-O,1.90885515478712
884,189 154 139,1.6438860810237432,1.6237444000820744,2.706805041609854,O-Si-O,1.9523553401148641
888,50 156 46,1.6207418109876963,1.6148931692863258,2.6990108306132576,O-Si-O,1.9731841420186693
889,144 156 46,1.6138981051172017,1.6148931692863258,2.7305582919507945,O-Si-O,2.0157155656124175
890,155 156 46,1.601047360276213,1.6148931692863258,2.5670305413030454,O-Si-O,1.8486573669935575
892,144 156 50,1.6138981051172017,1.6207418109876963,2.5057447122625987,O-Si-O,1.7723494620654197
893,155 156 50,1.601047360276213,1.6207418109876963,2.670058111146635,O-Si-O,1.9537157654714314
896,155 156 144,1.601047360276213,1.6138981051172017,2.61701727119717,O-Si-O,1.9020550126545603
900,182 157 135,1.6055050217553213,1.5804218658815339,2.6357118505372297,O-Si-O,1.948520230033971
901,203 157 135,1.6028550660480954,1.5804218658815339,2.5323437244873763,O-Si-O,1.8396753833960213
902,207 157 135,1.6108194328876244,1.5804218658815339,2.6744533290000407,O-Si-O,1.9873779975490513
904,203 157 182,1.6028550660480954,1.6055050217553213,2.6651280482197044,O-Si-O,1.9606638246686752
905,207 157 182,1.6108194328876244,1.6055050217553213,2.5077046222980957,O-Si-O,1.7883078091900442
908,207 157 203,1.6108194328876244,1.6028550660480954,2.6539314691196063,O-Si-O,1.9433215867257432
912,78 163 23,1.6143989744304506,1.626178660091305,2.6218530026368816,O-Si-O,1.885125160403868
913,131 163 23,1.5989431055614893,1.626178660091305,2.57554419497447,O-Si-O,1.8498380485793542
914,175 163 23,1.5958810740981937,1.626178660091305,2.692992529615116,O-Si-O,1.9791128198917836
916,131 163 78,1.5989431055614893,1.6143989744304506,2.634089222168879,O-Si-O,1.9218804688486046
917,175 163 78,1.5958810740981937,1.6143989744304506,2.5791061465379386,O-Si-O,1.8659079460183847
920,175 163 131,1.5958810740981937,1.5989431055614893,2.654261850016329,O-Si-O,1.9610885833944192
924,165 166 164,1.6006103949756063,1.6048954774666142,2.568593313535848,O-Si-O,1.858951094581307
925,171 166 164,1.592169947282828,1.6048954774666142,2.708952246422225,O-Si-O,2.021844463296282
926,179 166 164,1.5983481081777553,1.6048954774666142,2.640544723724933,O-Si-O,1.9380489303307304
928,171 166 165,1.592169947282828,1.6006103949756063,2.488646186756631,O-Si-O,1.7876027182043126
929,179 166 165,1.5983481081777553,1.6006103949756063,2.7179762181214184,O-Si-O,2.0306197912285873
932,179 166 171,1.5983481081777553,1.592169947282828,2.5266635288440216,O-Si-O,1.827920211441682
936,162 167 128,1.6213134502159778,1.6335964707236696,2.590713526069786,O-Si-O,1.841107207255638
937,164 167 128,1.60874757635863,1.6335964707236696,2.663629900168727,O-Si-O,1.928080462455301
938,178 167 128,1.6133467342130428,1.6335964707236696,2.7727556180525124,O-Si-O,2.0470692652450246
940,164 167 162,1.60874757635863,1.6213134502159778,2.664161692735326,O-Si-O,1.9396944667824052
941,178 167 162,1.6133467342130428,1.6213134502159778,2.6122372216559735,O-Si-O,1.8800597174316989
944,178 167 164,1.6133467342130428,1.60874757635863,2.5523637671948105,O-Si-O,1.8286272648724755
948,160 169 159,1.6185917506324659,1.5746779288243526,2.4844086043993676,O-Si-O,1.7828441941604742
949,172 169 159,1.5950005250085408,1.5746779288243526,2.528343225690959,O-Si-O,1.8467978289500084
950,181 169 159,1.6086134758827202,1.5746779288243526,2.648692278319008,O-Si-O,1.9655498803390081
952,172 169 160,1.5950005250085408,1.6185917506324659,2.6818724257451287,O-Si-O,1.9745603566104795
953,181 169 160,1.6086134758827202,1.6185917506324659,2.7801636828467284,O-Si-O,2.0763374649589172
956,181 169 172,1.6086134758827202,1.5950005250085408,2.5192954432724637,O-Si-O,1.8098774792464662
960,171 170 168,1.600688115659,1.5862308567332781,2.521825722557812,O-Si-O,1.8258657835929313
961,172 170 168,1.5858844311023874,1.5862308567332781,2.555485978390151,O-Si-O,1.8734068116475204
962,173 170 168,1.6097549996995908,1.5862308567332781,2.766455787619064,O-Si-O,2.0926764324064746
964,172 170 171,1.5858844311023874,1.600688115659,2.6376402992300947,O-Si-O,1.9501063739235338
965,173 170 171,1.6097549996995908,1.600688115659,2.6076240848521346,O-Si-O,1.8959302139640355
968,173 170 172,1.6097549996995908,1.5858844311023874,2.5304467570251425,O-Si-O,1.8276007524032856
972,168 174 158,1.6301100395426698,1.58058670775135,2.6004414912567966,O-Si-O,1.8878951820420635
973,175 174 158,1.6311530286805296,1.58058670775135,2.6523813256634305,O-Si-O,1.9432090825912125
974,180 174 158,1.6634091825282915,1.58058670775135,2.854043232083192,O-Si-O,2.150498614290125
976,175 174 168,1.6311530286805296,1.6301100395426698,2.663226818955697,O-Si-O,1.9110758230903808
977,180 174 168,1.6634091825282915,1.6301100395426698,2.4950925429322535,O-Si-O,1.719096304221291
980,180 174 175,1.6634091825282915,1.6311530286805296,2.6139993441704097,O-Si-O,1.832768910233276
984,177 176 165,1.5953099776150732,1.6065955703618728,2.6957326582061834,O-Si-O,2.001637075165016
985,182 176 165,1.6099386453068096,1.6065955703618728,2.507670073470204,O-Si-O,1.7881124398121364
986,184 176 165,1.6006376665764175,1.6065955703618728,2.6736058054007477,O-Si-O,1.9712478919190717
988,182 176 177,1.6099386453068096,1.5953099776150732,2.6867926644093822,O-Si-O,1.988110319450987
989,184 176 177,1.6006376665764175,1.5953099776150732,2.5416744758444043,O-Si-O,1.8389377572123906
992,184 176 182,1.6006376665764175,1.6099386453068096,2.588928057513495,O-Si-O,1.8759869473332675
996,132 185 66,1.5985694399385348,1.6127337483017365,2.6986453233874528,O-Si-O,1.9958753239509182
997,161 185 66,1.6048686697184245,1.6127337483017365,2.585768862810715,O-Si-O,1.8667426315591413
998,179 185 66,1.610803300124217,1.6127337483017365,2.6598884592418055,O-Si-O,1.9409206786693523
1000,161 185 132,1.6048686697184245,1.5985694399385348,2.627282707330138,O-Si-O,1.9233249669274084
1001,179 185 132,1.610803300124217,1.5985694399385348,2.549859807319715,O-Si-O,1.8363699450867998
1004,179 185 161,1.610803300124217,1.6048686697184245,2.615358250584918,O-Si-O,1.8996563182328505
1008,180 187 178,1.6074791007497047,1.6278038092299973,2.7705947269397964,O-Si-O,2.0563672262738972
1009,192 187 178,1.6246586903932845,1.6278038092299973,2.6012295109686985,O-Si-O,1.8538310253910812
1010,214 187 178,1.5998144698391097,1.6278038092299973,2.507697661491973,O-Si-O,1.7795518911007782
1012,192 187 180,1.6246586903932845,1.6074791007497047,2.721498567616939,O-Si-O,2.001985829191156
1013,214 187 180,1.5998144698391097,1.6074791007497047,2.570533539860434,O-Si-O,1.8594774860081218
1016,214 187 192,1.5998144698391097,1.6246586903932845,2.6182621151472363,O-Si-O,1.8950879226430022
1020,108 190 93,1.633493257250732,1.630565566447974,2.561412846002005,O-Si-O,1.8045280565070492
1021,189 190 93,1.6301117317383966,1.630565566447974,2.751840602036944,O-Si-O,2.0092002914161684
1022,195 190 93,1.6019554656741606,1.630565566447974,2.583675801919542,O-Si-O,1.8521194386284996
1024,189 190 108,1.6301117317383966,1.633493257250732,2.732167536826546,O-Si-O,1.98414833694347
1025,195 190 108,1.6019554656741606,1.633493257250732,2.6561265422576295,O-Si-O,1.9260631381929527
1028,195 190 189,1.6019554656741606,1.6301117317383966,2.6129439417648603,O-Si-O,1.8829505077757176
1032,91 196 31,1.6028691290099746,1.6242056334078296,2.6919402957373517,O-Si-O,1.9732360455607667
1033,94 196 31,1.646313038575786,1.6242056334078296,2.6997963405225507,O-Si-O,1.9421255704252052
1034,197 196 31,1.6464199646346562,1.6242056334078296,2.5611808377744145,O-Si-O,1.7991881604744868
1036,94 196 91,1.646313038575786,1.6028691290099746,2.475939644562725,O-Si-O,1.732699706366923
1037,197 196 91,1.6464199646346562,1.6028691290099746,2.502736530609547,O-Si-O,1.75828996033405
1040,197 196 94,1.6464199646346562,1.646313038575786,2.9701035805615117,O-Si-O,2.248841758114784
1044,194 198 193,1.612841448701268,1.5990215567914214,2.7580911837084603,O-Si-O,2.065522358098911
1045,195 198 193,1.6027410772618147,1.5990215567914214,2.585138894490577,O-Si-O,1.8795008295046927
1046,211 198 193,1.6088284923121958,1.5990215567914214,2.543373004816001,O-Si-O,1.830965531525054
1048,195 198 194,1.6027410772618147,1.612841448701268,2.5608364450234533,O-Si-O,1.8425754935791916
1049,211 198 194,1.6088284923121958,1.612841448701268,2.6482524316477045,O-Si-O,1.9298704447204842
1052,211 198 195,1.6088284923121958,1.6027410772618147,2.6241121129717397,O-Si-O,1.9126562481745595
1056,184 200 181,1.593689685316099,1.6010393756015455,2.586779714539811,O-Si-O,1.8872857163850285
1057,210 200 181,1.6458041819516442,1.6010393756015455,2.767663379970551,O-Si-O,2.0410631966550614
1058,211 200 181,1.6164526333643578,1.6010393756015455,2.5225474839810023,O-Si-O,1.8021827406862925
1060,210 200 184,1.6458041819516442,1.593689685316099,2.614774650975235,O-Si-O,1.8784454046994172
1061,211 200 184,1.6164526333643578,1.593689685316099,2.649942028418445,O-Si-O,1.9421070408236443
1064,211 200 210,1.6164526333643578,1.6458041819516442,2.665617421643907,O-Si-O,1.9126970870489046
1068,193 202 191,1.5928511255715236,1.629552363251521,2.7034920995673413,O-Si-O,1.990682380440181
1069,204 202 191,1.604934029043208,1.629552363251521,2.6172539159870434,O-Si-O,1.885439035857269
1070,214 202 191,1.584312530248264,1.629552363251521,2.625205145558187,O-Si-O,1.9116745118435454
1072,204 202 193,1.604934029043208,1.5928511255715236,2.5833187136809426,O-Si-O,1.8809670061142756
1073,214 202 193,1.584312530248264,1.5928511255715236,2.511313833078915,O-Si-O,1.823003766748901
1076,214 202 204,1.584312530248264,1.604934029043208,2.660850145061212,O-Si-O,1.9737663273473383
1080,153 205 152,1.6073513770830181,1.6115049189418928,2.6429168337283993,O-Si-O,1.926576208485566
1081,191 205 152,1.6029412931511642,1.6115049189418928,2.635029789423402,O-Si-O,1.9219302092157442
1082,207 205 152,1.600087634106681,1.6115049189418928,2.5489346991485564,O-Si-O,1.8336165228822474
1084,191 205 153,1.6029412931511642,1.6073513770830181,2.6806801040585544,O-Si-O,1.9763613882970261
1085,207 205 153,1.600087634106681,1.6073513770830181,2.6152596460323747,O-Si-O,1.906743249100023
1088,207 205 191,1.600087634106681,1.6029412931511642,2.5986324161488277,O-Si-O,1.8927601496429156
1092,201 206 161,1.631802263244932,1.6024413322051867,2.5568160002297855,O-Si-O,1.82333390407453
1093,203 206 161,1.60373362757698,1.6024413322051867,2.6234114570700187,O-Si-O,1.9166755431796518
1094,210 206 161,1.6409288934131754,1.6024413322051867,2.642022655143545,O-Si-O,1.9039497676572537
1096,203 206 201,1.60373362757698,1.631802263244932,2.58970727073408,O-Si-O,1.8558518492654434
1097,210 206 201,1.6409288934131754,1.631802263244932,2.847320411665144,O-Si-O,2.1104551494360004
1100,210 206 203,1.6409288934131754,1.60373362757698,2.5905652561354904,O-Si-O,1.8491947609136838
1104,194 209 150,1.609877350068207,1.6126537796876437,2.6562350466879514,O-Si-O,1.9378221028634566
