,Index,Bond length 1,Bond length 2,Bond length 3,Dihedral angle,Bond name
53,9 14 28 46,1.5990301853566025,1.6006945178804421,1.6174242407995576,-60.810950509530905,Si O Si O
54,2 9 23 163,1.614900456304629,1.6028584408454287,1.626178660091305,81.5282334638576,O Si O Si
55,14 9 23 163,1.5990301853566025,1.6028584408454287,1.626178660091305,-160.08650094506288,O Si O Si
56,26 9 23 163,1.6093133453545276,1.6028584408454287,1.626178660091305,-40.35750734318336,O Si O Si
57,9 23 163 78,1.6028584408454287,1.626178660091305,1.6143989744304506,-11.54519771681896,Si O Si O
58,9 23 163 131,1.6028584408454287,1.626178660091305,1.5989431055614893,-129.5362922188607,Si O Si O
59,9 23 163 175,1.6028584408454287,1.626178660091305,1.5958810740981937,106.74105039437215,Si O Si O
60,2 9 26 77,1.614900456304629,1.6093133453545276,1.5884342784084373,-35.127754591313256,O Si O Si
61,14 9 26 77,1.5990301853566025,1.6093133453545276,1.5884342784084373,-151.37193004178764,O Si O Si
62,23 9 26 77,1.6028584408454287,1.6093133453545276,1.5884342784084373,87.88608225249804,O Si O Si
63,9 26 77 73,1.6093133453545276,1.5884342784084373,1.6133013787458534,39.61531865362746,Si O Si O
64,9 26 77 76,1.6093133453545276,1.5884342784084373,1.5972881326045496,-78.99926930291285,Si O Si O
65,9 26 77 101,1.6093133453545276,1.5884342784084373,1.6053650403692683,158.25480338687552,Si O Si O
66,6 10 4 28,1.6129678329727293,1.6301102416524935,1.6362821730183703,-15.472199145904737,O Si O Si
67,11 10 4 28,1.607525740317708,1.6301102416524935,1.6362821730183703,99.66395451759597,O Si O Si
68,55 10 4 28,1.6217826344602406,1.6301102416524935,1.6362821730183703,-138.42394005871583,O Si O Si
69,10 4 28 14,1.6301102416524935,1.6362821730183703,1.6006945178804421,-68.11306639565576,Si O Si O
70,10 4 28 34,1.6301102416524935,1.6362821730183703,1.6141571041658982,49.966274112936844,Si O Si O
71,10 4 28 46,1.6301102416524935,1.6362821730183703,1.6174242407995576,172.40736231344601,Si O Si O
72,4 10 6 13,1.6301102416524935,1.6129678329727293,1.6107598161333747,122.01752895754264,O Si O Si
73,11 10 6 13,1.607525740317708,1.6129678329727293,1.6107598161333747,1.7243731724647235,O Si O Si
74,55 10 6 13,1.6217826344602406,1.6129678329727293,1.6107598161333747,-115.24494239281742,O Si O Si
75,10 6 13 12,1.6129678329727293,1.6107598161333747,1.6226335418633921,-63.7192215692711,Si O Si O
76,10 6 13 17,1.6129678329727293,1.6107598161333747,1.592771817559818,55.78094252532905,Si O Si O
77,10 6 13 19,1.6129678329727293,1.6107598161333747,1.603655361018171,172.0116306672649,Si O Si O
78,4 10 55 70,1.6301102416524935,1.6217826344602406,1.6225675641574226,158.72728226190773,O Si O Si
79,6 10 55 70,1.6129678329727293,1.6217826344602406,1.6225675641574226,39.52058772905977,O Si O Si
80,11 10 55 70,1.607525740317708,1.6217826344602406,1.6225675641574226,-76.19917931878693,O Si O Si
81,10 55 70 67,1.6217826344602406,1.6225675641574226,1.6238207003396983,62.49816009803297,Si O Si O
82,10 55 70 69,1.6217826344602406,1.6225675641574226,1.6109008238691955,-177.89841722939477,Si O Si O
83,10 55 70 74,1.6217826344602406,1.6225675641574226,1.610541110121917,-65.17890021384045,Si O Si O
84,6 13 17 27,1.6107598161333747,1.592771817559818,1.610149291118983,-177.75696398516664,O Si O Si
85,12 13 17 27,1.6226335418633921,1.592771817559818,1.610149291118983,-58.04281193699406,O Si O Si
86,19 13 17 27,1.603655361018171,1.592771817559818,1.610149291118983,65.86774045939357,O Si O Si
87,13 17 27 15,1.592771817559818,1.610149291118983,1.6064125928938624,96.03725708880252,Si O Si O
88,13 17 27 118,1.592771817559818,1.610149291118983,1.5961855720603266,-30.456685033516944,Si O Si O
89,13 17 27 132,1.592771817559818,1.610149291118983,1.6005432192561875,-151.84355492707817,Si O Si O
90,6 13 19 29,1.6107598161333747,1.603655361018171,1.6104706883079898,53.415456955717396,O Si O Si
91,12 13 19 29,1.6226335418633921,1.603655361018171,1.6104706883079898,-68.21488219972156,O Si O Si
92,17 13 19 29,1.592771817559818,1.603655361018171,1.6104706883079898,170.7531959844684,O Si O Si
93,13 19 29 25,1.603655361018171,1.6104706883079898,1.6090200188060872,77.80759822691374,Si O Si O
94,13 19 29 44,1.603655361018171,1.6104706883079898,1.637794439811736,-38.302908346789415,Si O Si O
95,13 19 29 134,1.603655361018171,1.6104706883079898,1.59085659594996,-169.22293866560892,Si O Si O
96,3 16 15 27,1.6303846897690504,1.5926976151170367,1.6064125928938624,6.654737082244674,O Si O Si
97,30 16 15 27,1.594908519273265,1.5926976151170367,1.6064125928938624,-112.41795154011626,O Si O Si
98,33 16 15 27,1.6131267912638088,1.5926976151170367,1.6064125928938624,131.05756308096667,O Si O Si
99,16 15 27 17,1.5926976151170367,1.6064125928938624,1.610149291118983,-10.077002525400879,Si O Si O
100,16 15 27 118,1.5926976151170367,1.6064125928938624,1.5961855720603266,113.48525066484689,Si O Si O
101,16 15 27 132,1.5926976151170367,1.6064125928938624,1.6005432192561875,-122.30560931309476,Si O Si O
102,3 16 30 35,1.6303846897690504,1.594908519273265,1.5918879602047165,117.34778847110647,O Si O Si
103,15 16 30 35,1.5926976151170367,1.594908519273265,1.5918879602047165,-122.28741174716366,O Si O Si
104,33 16 30 35,1.6131267912638088,1.594908519273265,1.5918879602047165,-5.543446095520659,O Si O Si
105,16 30 35 24,1.594908519273265,1.5918879602047165,1.6198082812881927,-149.21133248512461,Si O Si O
106,16 30 35 36,1.594908519273265,1.5918879602047165,1.5974202107404134,-29.214720652380716,Si O Si O
107,16 30 35 45,1.594908519273265,1.5918879602047165,1.6208326948145493,84.09101644965047,Si O Si O
108,3 16 33 41,1.6303846897690504,1.6131267912638088,1.6096755151461342,-122.57925248116503,O Si O Si
109,15 16 33 41,1.5926976151170367,1.6131267912638088,1.6096755151461342,112.52903715097574,O Si O Si
110,30 16 33 41,1.594908519273265,1.6131267912638088,1.6096755151461342,-0.31360179985700853,O Si O Si
111,16 33 41 42,1.6131267912638088,1.6096755151461342,1.638939015346512,14.76794047370542,Si O Si O
112,16 33 41 49,1.6131267912638088,1.6096755151461342,1.6244242324044804,132.95380339790768,Si O Si O
113,16 33 41 51,1.6131267912638088,1.6096755151461342,1.6306991172438028,-107.6261112870776,Si O Si O
114,5 18 25 29,1.61146045834392,1.5869945590956127,1.6090200188060872,87.97501619291576,O Si O Si
115,32 18 25 29,1.6304063831449789,1.5869945590956127,1.6090200188060872,-33.454770179945825,O Si O Si
116,54 18 25 29,1.5909867741879495,1.5869945590956127,1.6090200188060872,-153.1147130339321,O Si O Si
117,18 25 29 19,1.5869945590956127,1.6090200188060872,1.6104706883079898,-76.04182405225981,Si O Si O
118,18 25 29 44,1.5869945590956127,1.6090200188060872,1.637794439811736,40.45621283321221,Si O Si O
119,18 25 29 134,1.5869945590956127,1.6090200188060872,1.59085659594996,165.73933557086127,Si O Si O
120,5 18 32 38,1.61146045834392,1.6304063831449789,1.6285639169045323,-111.17141381462991,O Si O Si
121,25 18 32 38,1.5869945590956127,1.6304063831449789,1.6285639169045323,10.675592430983832,O Si O Si
122,54 18 32 38,1.5909867741879495,1.6304063831449789,1.6285639169045323,125.63624126120548,O Si O Si
123,18 32 38 34,1.6304063831449789,1.6285639169045323,1.611714617672247,123.18236862451964,Si O Si O
124,18 32 38 39,1.6304063831449789,1.6285639169045323,1.6149094537090452,-120.36664789198254,Si O Si O
125,18 32 38 44,1.6304063831449789,1.6285639169045323,1.6318384194019435,0.14658965726819972,Si O Si O
126,5 18 54 75,1.61146045834392,1.5909867741879495,1.5980277133562864,-34.2446098808115,O Si O Si
127,25 18 54 75,1.5869945590956127,1.5909867741879495,1.5980277133562864,-154.75898627583712,O Si O Si
128,32 18 54 75,1.6304063831449789,1.5909867741879495,1.5980277133562864,89.93550276100673,O Si O Si
129,18 54 75 57,1.5909867741879495,1.5980277133562864,1.5854671109615652,106.74601499550106,Si O Si O
130,18 54 75 73,1.5909867741879495,1.5980277133562864,1.6029382747922778,-14.834163379061863,Si O Si O
131,18 54 75 99,1.5909867741879495,1.5980277133562864,1.6022452472098065,-130.70616391679832,Si O Si O
132,8 20 22 121,1.6215054064141194,1.610168951922773,1.624037815328786,-95.14176572243204,O Si O Si
133,24 20 22 121,1.6389704436939523,1.610168951922773,1.624037815328786,27.412958435517783,O Si O Si
134,59 20 22 121,1.6231459304732327,1.610168951922773,1.624037815328786,144.63910370872884,O Si O Si
135,20 22 121 113,1.610168951922773,1.624037815328786,1.6138551393017166,64.1626618539912,Si O Si O
136,20 22 121 136,1.610168951922773,1.624037815328786,1.6180594665819237,-63.49649513755892,Si O Si O
137,20 22 121 159,1.610168951922773,1.624037815328786,1.5751784643662838,-174.38957913172325,Si O Si O
138,8 20 24 35,1.6215054064141194,1.6389704436939523,1.6198082812881927,69.09528751724969,O Si O Si
139,22 20 24 35,1.610168951922773,1.6389704436939523,1.6198082812881927,-47.66603906259052,O Si O Si
140,59 20 24 35,1.6231459304732327,1.6389704436939523,1.6198082812881927,-169.00469656823827,O Si O Si
141,20 24 35 30,1.6389704436939523,1.6198082812881927,1.5918879602047165,-50.373475165006724,Si O Si O
142,20 24 35 36,1.6389704436939523,1.6198082812881927,1.5974202107404134,-167.03619305275922,Si O Si O
143,20 24 35 45,1.6389704436939523,1.6198082812881927,1.6208326948145493,73.89088944691929,Si O Si O
144,8 20 59 63,1.6215054064141194,1.6231459304732327,1.6200704010928093,61.59160222414935,O Si O Si
145,22 20 59 63,1.610168951922773,1.6231459304732327,1.6200704010928093,-179.6902353229938,O Si O Si
146,24 20 59 63,1.6389704436939523,1.6231459304732327,1.6200704010928093,-63.981732546186116,O Si O Si
147,20 59 63 61,1.6231459304732327,1.6200704010928093,1.6150439403787569,-56.40199087234994,Si O Si O
148,20 59 63 62,1.6231459304732327,1.6200704010928093,1.6414124678334578,-171.86879222987517,Si O Si O
149,20 59 63 72,1.6231459304732327,1.6200704010928093,1.6410199785041377,60.253547909900576,Si O Si O
150,15 27 118 110,1.6064125928938624,1.5961855720603266,1.6443111916911088,5.633851237021413,O Si O Si
151,17 27 118 110,1.610149291118983,1.5961855720603266,1.6443111916911088,125.2044690567045,O Si O Si
152,132 27 118 110,1.6005432192561875,1.5961855720603266,1.6443111916911088,-116.104007884435,O Si O Si
153,27 118 110 109,1.5961855720603266,1.6443111916911088,1.5729654717571397,-121.7479910001828,Si O Si O
154,27 118 110 111,1.5961855720603266,1.6443111916911088,1.6485663611522168,113.72685736421052,Si O Si O
155,27 118 110 113,1.5961855720603266,1.6443111916911088,1.6604748343231899,-3.1492164673347034,Si O Si O
156,15 27 132 185,1.6064125928938624,1.6005432192561875,1.5985694399385348,47.28814084363522,O Si O Si
157,17 27 132 185,1.610149291118983,1.6005432192561875,1.5985694399385348,-63.400003578457124,O Si O Si
158,118 27 132 185,1.5961855720603266,1.6005432192561875,1.5985694399385348,174.74334580068287,O Si O Si
159,27 132 185 66,1.6005432192561875,1.5985694399385348,1.6127337483017365,30.790673894551585,Si O Si O
160,27 132 185 161,1.6005432192561875,1.5985694399385348,1.6048686697184245,-89.71685721926636,Si O Si O
161,27 132 185 179,1.6005432192561875,1.5985694399385348,1.610803300124217,153.10894852581785,Si O Si O
162,4 28 34 38,1.6362821730183703,1.6141571041658982,1.611714617672247,-127.51344934861508,O Si O Si
163,14 28 34 38,1.6006945178804421,1.6141571041658982,1.611714617672247,-8.742465717304064,O Si O Si
164,46 28 34 38,1.6174242407995576,1.6141571041658982,1.611714617672247,108.1391995474387,O Si O Si
165,28 34 38 32,1.6141571041658982,1.611714617672247,1.6285639169045323,2.0546923758323032,Si O Si O
166,28 34 38 39,1.6141571041658982,1.611714617672247,1.6149094537090452,-120.79443162415038,Si O Si O
167,28 34 38 44,1.6141571041658982,1.611714617672247,1.6318384194019435,118.2241626167317,Si O Si O
168,4 28 46 156,1.6362821730183703,1.6174242407995576,1.6148931692863258,-160.88270484911789,O Si O Si
169,14 28 46 156,1.6006945178804421,1.6174242407995576,1.6148931692863258,77.60298789046291,O Si O Si
170,34 28 46 156,1.6141571041658982,1.6174242407995576,1.6148931692863258,-40.850590226360545,O Si O Si
171,28 46 156 50,1.6174242407995576,1.6148931692863258,1.6207418109876963,-12.007761923341837,Si O Si O
172,28 46 156 144,1.6174242407995576,1.6148931692863258,1.6138981051172017,-128.3650632886956,Si O Si O
173,28 46 156 155,1.6174242407995576,1.6148931692863258,1.601047360276213,110.92538479948007,Si O Si O
174,19 29 44 38,1.6104706883079898,1.637794439811736,1.6318384194019435,90.04479561701879,O Si O Si
175,25 29 44 38,1.6090200188060872,1.637794439811736,1.6318384194019435,-25.835479598252693,O Si O Si
176,134 29 44 38,1.59085659594996,1.637794439811736,1.6318384194019435,-142.37696833861776,O Si O Si
177,29 44 38 32,1.637794439811736,1.6318384194019435,1.6285639169045323,8.485129966670526,Si O Si O
178,29 44 38 34,1.637794439811736,1.6318384194019435,1.611714617672247,-108.87183299053449,Si O Si O
179,29 44 38 39,1.637794439811736,1.6318384194019435,1.6149094537090452,132.57151801514954,Si O Si O
180,19 29 134 125,1.6104706883079898,1.59085659594996,1.6424806983141234,-75.03265224636341,O Si O Si
181,25 29 134 125,1.6090200188060872,1.59085659594996,1.6424806983141234,40.24117113940177,O Si O Si
182,44 29 134 125,1.637794439811736,1.59085659594996,1.6424806983141234,158.96793826275353,O Si O Si
183,29 134 125 120,1.59085659594996,1.6424806983141234,1.5591542645192331,4.576036549551297,Si O Si O
184,29 134 125 124,1.59085659594996,1.6424806983141234,1.6310191360306452,121.16988508513727,Si O Si O
185,29 134 125 148,1.59085659594996,1.6424806983141234,1.6228140113473355,-116.5137622908277,Si O Si O
186,24 35 36 37,1.6198082812881927,1.5974202107404134,1.610982970047586,178.1486007156058,O Si O Si
187,30 35 36 37,1.5918879602047165,1.5974202107404134,1.610982970047586,64.44436545564112,O Si O Si
188,45 35 36 37,1.6208326948145493,1.5974202107404134,1.610982970047586,-55.207662078869355,O Si O Si
189,35 36 37 39,1.5974202107404134,1.610982970047586,1.6214615758172315,82.46838611603853,Si O Si O
190,35 36 37 42,1.5974202107404134,1.610982970047586,1.628898016567049,-40.176821079028656,Si O Si O
191,35 36 37 43,1.5974202107404134,1.610982970047586,1.622865662747705,-162.2270449566394,Si O Si O
192,24 35 45 154,1.6198082812881927,1.6208326948145493,1.621503650673602,10.679310249209896,O Si O Si
193,30 35 45 154,1.5918879602047165,1.6208326948145493,1.621503650673602,129.92581373181125,O Si O Si
194,36 35 45 154,1.5974202107404134,1.6208326948145493,1.621503650673602,-113.64486853711843,O Si O Si
195,35 45 154 136,1.6208326948145493,1.621503650673602,1.5987002413954199,-56.914765665810904,Si O Si O
196,35 45 154 139,1.6208326948145493,1.621503650673602,1.6237444000820744,-174.7892701061714,Si O Si O
197,35 45 154 189,1.6208326948145493,1.621503650673602,1.6438860810237432,60.592376795513815,Si O Si O
198,36 37 39 38,1.610982970047586,1.6214615758172315,1.6149094537090452,161.6322785344783,O Si O Si
199,42 37 39 38,1.628898016567049,1.6214615758172315,1.6149094537090452,-73.21845545077237,O Si O Si
200,43 37 39 38,1.622865662747705,1.6214615758172315,1.6149094537090452,53.67647205675024,O Si O Si
201,37 39 38 32,1.6214615758172315,1.6149094537090452,1.6285639169045323,-123.7452305215522,Si O Si O
202,37 39 38 34,1.6214615758172315,1.6149094537090452,1.611714617672247,-6.316409809293123,Si O Si O
203,37 39 38 44,1.6214615758172315,1.6149094537090452,1.6318384194019435,118.40761168491888,Si O Si O
204,36 37 42 41,1.610982970047586,1.628898016567049,1.638939015346512,-20.632056697094473,O Si O Si
205,39 37 42 41,1.6214615758172315,1.628898016567049,1.638939015346512,-145.33607038146235,O Si O Si
206,43 37 42 41,1.622865662747705,1.628898016567049,1.638939015346512,91.07980277861284,O Si O Si
207,37 42 41 33,1.628898016567049,1.638939015346512,1.6096755151461342,13.422240336306366,Si O Si O
208,37 42 41 49,1.628898016567049,1.638939015346512,1.6244242324044804,-105.39144179621229,Si O Si O
209,37 42 41 51,1.628898016567049,1.638939015346512,1.6306991172438028,131.99996026179426,Si O Si O
210,36 37 43 40,1.610982970047586,1.622865662747705,1.6174195647022236,-52.340099929492254,O Si O Si
211,39 37 43 40,1.6214615758172315,1.622865662747705,1.6174195647022236,64.72619195241464,O Si O Si
212,42 37 43 40,1.628898016567049,1.622865662747705,1.6174195647022236,-172.4622824226723,O Si O Si
213,37 43 40 31,1.622865662747705,1.6174195647022236,1.6250151735132343,98.33323702509578,Si O Si O
214,37 43 40 47,1.622865662747705,1.6174195647022236,1.6116091720264232,-22.60930393981235,Si O Si O
215,37 43 40 50,1.622865662747705,1.6174195647022236,1.6117697532497024,-140.3727526732668,Si O Si O
216,43 40 31 196,1.6174195647022236,1.6250151735132343,1.6242056334078296,-170.22092914015863,O Si O Si
217,47 40 31 196,1.6116091720264232,1.6250151735132343,1.6242056334078296,-43.74446728599326,O Si O Si
218,50 40 31 196,1.6117697532497024,1.6250151735132343,1.6242056334078296,74.49879370000478,O Si O Si
219,40 31 196 91,1.6250151735132343,1.6242056334078296,1.6028691290099746,22.898904942806382,Si O Si O
220,40 31 196 94,1.6250151735132343,1.6242056334078296,1.646313038575786,133.61641732123763,Si O Si O
221,40 31 196 197,1.6250151735132343,1.6242056334078296,1.6464199646346562,-84.97535412434934,Si O Si O
222,31 40 47 96,1.6250151735132343,1.6116091720264232,1.6186316086376362,59.14373381058824,O Si O Si
223,43 40 47 96,1.6174195647022236,1.6116091720264232,1.6186316086376362,-174.33811222833853,O Si O Si
224,50 40 47 96,1.6117697532497024,1.6116091720264232,1.6186316086376362,-61.06054804369944,O Si O Si
225,40 47 96 89,1.6116091720264232,1.6186316086376362,1.6403311224672308,14.803140050084856,Si O Si O
226,40 47 96 101,1.6116091720264232,1.6186316086376362,1.5946995298337647,130.6817694355527,Si O Si O
227,40 47 96 103,1.6116091720264232,1.6186316086376362,1.6161520299654664,-108.58985408679759,Si O Si O
228,31 40 50 156,1.6250151735132343,1.6117697532497024,1.6207418109876963,114.78599642904724,O Si O Si
229,43 40 50 156,1.6174195647022236,1.6117697532497024,1.6207418109876963,-8.310943044148587,O Si O Si
230,47 40 50 156,1.6116091720264232,1.6117697532497024,1.6207418109876963,-129.93343605269305,O Si O Si
231,40 50 156 46,1.6117697532497024,1.6207418109876963,1.6148931692863258,78.42644805314347,Si O Si O
232,40 50 156 144,1.6117697532497024,1.6207418109876963,1.6138981051172017,-157.21481262334086,Si O Si O
233,40 50 156 155,1.6117697532497024,1.6207418109876963,1.601047360276213,-41.09978818681575,Si O Si O
234,33 41 49 52,1.6096755151461342,1.6244242324044804,1.6232560086833008,-67.60178212348231,O Si O Si
235,42 41 49 52,1.638939015346512,1.6244242324044804,1.6232560086833008,50.3401493216311,O Si O Si
236,51 41 49 52,1.6306991172438028,1.6244242324044804,1.6232560086833008,174.8257264166793,O Si O Si
237,41 49 52 48,1.6244242324044804,1.6232560086833008,1.6079719060170938,-33.8632780154565,Si O Si O
238,41 49 52 84,1.6244242324044804,1.6232560086833008,1.6215377743354997,82.84159906707818,Si O Si O
239,41 49 52 97,1.6244242324044804,1.6232560086833008,1.6322815847886047,-150.6312666110317,Si O Si O
240,33 41 51 85,1.6096755151461342,1.6306991172438028,1.626364306482665,-67.88128160650606,O Si O Si
241,42 41 51 85,1.638939015346512,1.6306991172438028,1.626364306482665,172.93591587682712,O Si O Si
242,49 41 51 85,1.6244242324044804,1.6306991172438028,1.626364306482665,51.184371863788655,O Si O Si
243,41 51 85 92,1.6306991172438028,1.626364306482665,1.6164229692593004,-143.37801087729102,Si O Si O
244,41 51 85 106,1.6306991172438028,1.626364306482665,1.6140321351709566,-19.23036552138967,Si O Si O
245,41 51 85 201,1.6306991172438028,1.626364306482665,1.6304220406487597,94.50163052579389,Si O Si O
246,49 52 48 151,1.6232560086833008,1.6079719060170938,1.6043521712098254,-146.55585579591607,O Si O Si
247,84 52 48 151,1.6215377743354997,1.6079719060170938,1.6043521712098254,95.26207379941505,O Si O Si
248,97 52 48 151,1.6322815847886047,1.6079719060170938,1.6043521712098254,-26.200519833192363,O Si O Si
249,52 48 151 145,1.6079719060170938,1.6043521712098254,1.6138199961793933,-114.96216309834122,Si O Si O
250,52 48 151 153,1.6079719060170938,1.6043521712098254,1.622780423463105,7.79644023072595,Si O Si O
251,52 48 151 155,1.6079719060170938,1.6043521712098254,1.587879016148726,126.44841180505317,Si O Si O
252,48 52 84 53,1.6079719060170938,1.6215377743354997,1.621747103848639,100.72920797681007,O Si O Si
253,49 52 84 53,1.6232560086833008,1.6215377743354997,1.621747103848639,-16.673088162651744,O Si O Si
254,97 52 84 53,1.6322815847886047,1.6215377743354997,1.621747103848639,-142.3781023749476,O Si O Si
255,52 84 53 21,1.6215377743354997,1.621747103848639,1.6175447983479396,-4.886194003151852,Si O Si O
256,52 84 53 58,1.6215377743354997,1.621747103848639,1.610340919271337,112.68770998341893,Si O Si O
257,52 84 53 130,1.6215377743354997,1.621747103848639,1.6374928854970665,-124.40455999118319,Si O Si O
258,48 52 97 100,1.6079719060170938,1.6322815847886047,1.6269157095687314,-100.55294229498936,O Si O Si
259,49 52 97 100,1.6232560086833008,1.6322815847886047,1.6269157095687314,17.497547095908562,O Si O Si
260,84 52 97 100,1.6215377743354997,1.6322815847886047,1.6269157095687314,141.95314272581894,O Si O Si
261,52 97 100 95,1.6322815847886047,1.6269157095687314,1.6360909604223606,-50.1847822444693,Si O Si O
262,52 97 100 98,1.6322815847886047,1.6269157095687314,1.6364735918302602,78.79018897272354,Si O Si O
263,52 97 100 188,1.6322815847886047,1.6269157095687314,1.6391739730860089,-161.71486193483236,Si O Si O
264,21 53 58 81,1.6175447983479396,1.610340919271337,1.608750000707658,-172.39803418461688,O Si O Si
265,84 53 58 81,1.621747103848639,1.610340919271337,1.608750000707658,69.05401569413964,O Si O Si
266,130 53 58 81,1.6374928854970665,1.610340919271337,1.608750000707658,-57.49573522864845,O Si O Si
267,53 58 81 56,1.610340919271337,1.608750000707658,1.5912264097629487,152.99178264185545,Si O Si O
268,53 58 81 79,1.610340919271337,1.608750000707658,1.6111632027255,-91.4272413732485,Si O Si O
269,53 58 81 177,1.610340919271337,1.608750000707658,1.6038636754827862,33.121823677955604,Si O Si O
270,21 53 130 127,1.6175447983479396,1.6374928854970665,1.6466811558661798,-4.1107355951113105,O Si O Si
271,58 53 130 127,1.610340919271337,1.6374928854970665,1.6466811558661798,-121.46169626096267,O Si O Si
272,84 53 130 127,1.621747103848639,1.6374928854970665,1.6466811558661798,118.2755785716705,O Si O Si
273,53 130 127 7,1.6374928854970665,1.6466811558661798,1.6385892430974696,-13.996240001062223,Si O Si O
274,53 130 127 119,1.6374928854970665,1.6466811558661798,1.6277105654167185,-132.5792536608812,Si O Si O
275,53 130 127 126,1.6374928854970665,1.6466811558661798,1.6541505563532344,101.01075222316624,Si O Si O
276,59 63 61 64,1.6200704010928093,1.6150439403787569,1.6182036187745499,170.5418667559114,O Si O Si
277,62 63 61 64,1.6414124678334578,1.6150439403787569,1.6182036187745499,-72.48940214650818,O Si O Si
278,72 63 61 64,1.6410199785041377,1.6150439403787569,1.6182036187745499,49.92445023075264,O Si O Si
279,63 61 64 56,1.6150439403787569,1.6182036187745499,1.5959838812613063,-26.34483304208201,Si O Si O
280,63 61 64 60,1.6150439403787569,1.6182036187745499,1.6086032529531948,88.80902040280418,Si O Si O
281,63 61 64 78,1.6150439403787569,1.6182036187745499,1.591603262249675,-149.87286183816434,Si O Si O
282,59 63 62 65,1.6200704010928093,1.6414124678334578,1.6337116506271399,67.19019998452794,O Si O Si
283,61 63 62 65,1.6150439403787569,1.6414124678334578,1.6337116506271399,-50.299770346924284,O Si O Si
284,72 63 62 65,1.6410199785041377,1.6414124678334578,1.6337116506271399,-166.616045162713,O Si O Si
285,63 62 65 66,1.6414124678334578,1.6337116506271399,1.6196470777952612,-163.9514354048778,Si O Si O
286,63 62 65 67,1.6414124678334578,1.6337116506271399,1.6219279403026112,77.13661170162702,Si O Si O
287,63 62 65 71,1.6414124678334578,1.6337116506271399,1.6255821825703343,-45.71905398697364,Si O Si O
288,59 63 72 87,1.6200704010928093,1.6410199785041377,1.6425804914619917,-135.85348349320682,O Si O Si
289,61 63 72 87,1.6150439403787569,1.6410199785041377,1.6425804914619917,-16.951909823853548,O Si O Si
290,62 63 72 87,1.6414124678334578,1.6410199785041377,1.6425804914619917,99.71633397048066,O Si O Si
291,63 72 87 79,1.6410199785041377,1.6425804914619917,1.6199695398616896,-37.18448870709785,Si O Si O
292,63 72 87 94,1.6410199785041377,1.6425804914619917,1.6668726068791107,85.67525759498227,Si O Si O
293,63 72 87 102,1.6410199785041377,1.6425804914619917,1.6061690311640946,-150.91569959873829,Si O Si O
294,60 64 56 81,1.6086032529531948,1.5959838812613063,1.5912264097629487,-59.69403826767916,O Si O Si
295,61 64 56 81,1.6182036187745499,1.5959838812613063,1.5912264097629487,59.637907715270245,O Si O Si
296,78 64 56 81,1.591603262249675,1.5959838812613063,1.5912264097629487,179.87674428811528,O Si O Si
297,64 56 81 58,1.5959838812613063,1.5912264097629487,1.608750000707658,19.861319225662726,Si O Si O
298,64 56 81 79,1.5959838812613063,1.5912264097629487,1.6111632027255,-98.8985516476398,Si O Si O
299,64 56 81 177,1.5959838812613063,1.5912264097629487,1.6038636754827862,137.4310334648476,Si O Si O
300,56 64 60 68,1.5959838812613063,1.6086032529531948,1.6022835883728845,-143.30459130191625,O Si O Si
301,61 64 60 68,1.6182036187745499,1.6086032529531948,1.6022835883728845,95.1366966802768,O Si O Si
302,78 64 60 68,1.591603262249675,1.6086032529531948,1.6022835883728845,-22.729727996799486,O Si O Si
303,64 60 68 69,1.6086032529531948,1.6022835883728845,1.6069761541539018,-126.49793530368102,Si O Si O
304,64 60 68 76,1.6086032529531948,1.6022835883728845,1.597579641776407,-3.4935448477788698,Si O Si O
305,64 60 68 82,1.6086032529531948,1.6022835883728845,1.5773659723444795,114.19020536858379,Si O Si O
306,56 64 78 163,1.5959838812613063,1.591603262249675,1.6143989744304506,-26.28004898835958,O Si O Si
307,60 64 78 163,1.6086032529531948,1.591603262249675,1.6143989744304506,-141.50545737465063,O Si O Si
308,61 64 78 163,1.6182036187745499,1.591603262249675,1.6143989744304506,98.1768792866592,O Si O Si
309,64 78 163 23,1.591603262249675,1.6143989744304506,1.626178660091305,-127.89049943337184,Si O Si O
310,64 78 163 131,1.591603262249675,1.6143989744304506,1.5989431055614893,-12.580688708062683,Si O Si O
311,64 78 163 175,1.591603262249675,1.6143989744304506,1.5958810740981937,109.75097341365904,Si O Si O
312,62 65 66 185,1.6337116506271399,1.6196470777952612,1.6127337483017365,113.22176951227468,O Si O Si
313,67 65 66 185,1.6219279403026112,1.6196470777952612,1.6127337483017365,-123.82224414320287,O Si O Si
314,71 65 66 185,1.6255821825703343,1.6196470777952612,1.6127337483017365,-7.352807948701473,O Si O Si
315,65 66 185 132,1.6196470777952612,1.6127337483017365,1.5985694399385348,131.74573055613888,Si O Si O
316,65 66 185 161,1.6196470777952612,1.6127337483017365,1.6048686697184245,-105.9613563810329,Si O Si O
317,65 66 185 179,1.6196470777952612,1.6127337483017365,1.610803300124217,12.754821001182156,Si O Si O
318,62 65 67 70,1.6337116506271399,1.6219279403026112,1.6238207003396983,-141.25460828572602,O Si O Si
319,66 65 67 70,1.6196470777952612,1.6219279403026112,1.6238207003396983,96.91044863018776,O Si O Si
320,71 65 67 70,1.6255821825703343,1.6219279403026112,1.6238207003396983,-17.722886741833424,O Si O Si
321,65 67 70 55,1.6219279403026112,1.6238207003396983,1.6225675641574226,-141.88418130272686,Si O Si O
